EventID,Start_Time,End_Time,Year,Month,Facility_Code,Participant_Code,Status,Outage_Reason,Energy_Lost_MW,Description_Of_Outage,
192,2017-12-09 10:00,2017-12-09 10:00,2017,12,AUXC_WGP,AUXC,Approved,Forced,17.59,Refinery steam and power imbalance.,
193,2017-12-09 9:30,2017-12-09 9:30,2017,12,AUXC_WGP,AUXC,Approved,Forced,15.09,Refinery steam and power imbalance.,
194,2017-12-04 12:30,2017-12-04 12:30,2017,12,TIWEST_COG1,TRMOS,Approved,Forced,8.94,Deviation from resource plan,
195,2017-12-03 22:00,2017-12-03 22:00,2017,12,TIWEST_COG1,TRMOS,Approved,Forced,18.22,Deviation from resource plan,
196,2017-12-03 14:00,2017-12-03 14:00,2017,12,TIWEST_COG1,TRMOS,Approved,Forced,14.56,Deviation from resource plan,
197,2017-11-30 10:30,2017-11-30 10:30,2017,11,TIWEST_COG1,TRMOS,Approved,Forced,22.38,Deviation from resource plan,
198,2017-11-30 10:30,2017-11-30 10:30,2017,11,TIWEST_COG1,TRMOS,Cancelled By Market Participant,Forced,42.1,Extended commissioning generator rotor balance,
199,2017-11-30 7:00,2017-11-30 7:00,2017,11,TIWEST_COG1,TRMOS,Approved,Forced,28.6,Extended commissioning generator rotor balance,
200,2017-11-30 6:30,2017-11-30 6:30,2017,11,TIWEST_COG1,TRMOS,Approved,Forced,33.9,Extended commissioning generator rotor balance,
201,2017-11-30 4:30,2017-11-30 4:30,2017,11,TIWEST_COG1,TRMOS,Approved,Forced,38.3,Extended commissioning generator rotor balance,
202,2017-11-29 16:30,2017-11-30 4:00,2017,11,TIWEST_COG1,TRMOS,Approved,Forced,42.1,Planned outage - extended commissioning for generator rotor balancing,
203,2017-12-15 9:00,2017-12-15 10:00,2017,12,MWF_MUMBIDA_WF1,MCG,Approved,Scheduled (Planned),55,Transformer maint,
204,2017-12-11 10:30,2017-12-12 0:30,2017,12,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),38.293,ODOM for compressor wash,
205,2017-12-10 15:00,2017-12-10 15:00,2017,12,AUXC_WGP,AUXC,Approved,Forced,19.26,Low refinery steam demand due to holed F31 thickener feed line,
206,2017-12-10 9:00,2017-12-10 9:00,2017,12,AUXC_WGP,AUXC,Approved,Forced,14.99,Low refinery steam demand due to holed F31 thickener feed line,
207,2017-12-10 8:30,2017-12-10 8:30,2017,12,AUXC_WGP,AUXC,Approved,Forced,14.28,Low refinery steam demand due to holed F31 thickener line,
208,2017-12-10 8:00,2017-12-10 8:00,2017,12,AUXC_WGP,AUXC,Approved,Forced,13.57,Low steam flow due to holed F31 thickener line,
209,2017-12-10 7:30,2017-12-10 7:30,2017,12,AUXC_WGP,AUXC,Approved,Forced,14.35,Low flow steam due to holed F31 thickener feed line,
210,2017-12-09 17:30,2017-12-09 17:30,2017,12,AUXC_WGP,AUXC,Approved,Forced,22.15,Steam flow curtailment within the refinery,
211,2017-12-09 17:00,2017-12-09 17:00,2017,12,AUXC_WGP,AUXC,Approved,Forced,22.46,Steam flow curtailment within the refinery,
212,2017-12-10 0:00,2017-12-10 0:00,2017,12,AUXC_WGP,AUXC,Approved,Forced,20.47,Steam flow curtailment in the refinery.,
213,2017-12-09 11:30,2017-12-09 11:30,2017,12,AUXC_WGP,AUXC,Approved,Forced,21.04,Steam flow curtailment in the refinery.,
214,2017-12-09 11:00,2017-12-09 11:00,2017,12,AUXC_WGP,AUXC,Approved,Forced,21.05,Steam flow curtailment in the refinery.,
215,2017-12-09 10:30,2017-12-09 10:30,2017,12,AUXC_WGP,AUXC,Approved,Forced,20.13,Steam flow curtailment in the refinery.,
216,2017-12-09 10:00,2017-12-09 10:00,2017,12,AUXC_WGP,AUXC,Cancelled By Market Participant,Forced,14.72,Steam flow curtailment in the refinery.,
217,2017-12-09 9:30,2017-12-09 9:30,2017,12,AUXC_WGP,AUXC,Cancelled By Market Participant,Forced,14.94,Steam flow curtailment in the refinery.,
218,2017-12-09 9:00,2017-12-09 9:00,2017,12,AUXC_WGP,AUXC,Approved,Forced,14.33,Steam flow curtailment in the refinery.,
219,2017-12-09 8:30,2017-12-09 8:30,2017,12,AUXC_WGP,AUXC,Approved,Forced,12,Steam flow curtailment in the refinery.,
220,2017-12-18 6:00,2017-12-18 15:30,2017,12,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),31.1,Western Power Circuit Breaker Outage,
221,2017-12-18 8:00,2017-12-19 13:00,2017,12,TESLA_PICTON_G1,TSLA_MGT,Approved,Scheduled (Planned),80,R2 model validation and performance tests,
222,2017-12-01 8:00,2018-05-01 7:30,2017,12,MELK_G7,MELK,Approved,Forced,55,Retirement pending deregistration.,
223,2017-12-01 8:00,2018-05-01 7:30,2017,12,MELK_G7,MELK,Approved,Forced,55,Retirement pending deregistration.,
224,2017-12-01 8:00,2018-05-01 7:30,2017,12,MELK_G7,MELK,Approved,Forced,55,Retirement pending deregistration.,
225,2017-12-01 8:00,2018-05-01 7:30,2017,12,MELK_G7,MELK,Approved,Forced,55,Retirement pending deregistration.,
226,2017-11-27 10:30,2017-11-27 15:30,2017,11,PERTHENERGY_KORL_GT1,PUG,Rejected,Opportunistic Maintenance (Planned),56,GT2B lube oil system vacuum pump retrofit.,
227,2017-12-14 7:00,2017-12-15 17:00,2017,12,TESLA_PICTON_G1,TSLA_MGT,Approved,Scheduled (Planned),40,Maintain circuit breaker EMD801.1,
228,2017-12-08 8:00,2017-12-08 21:30,2017,12,MELK_G7,MELK,Approved,Forced,211.108,Boiler inspection,
229,2017-12-01 0:00,2017-12-01 0:00,2017,12,BW1_GREENWATERS_G2,GW,Approved,Forced,29.89,Operational Issues caused real time forced outage.,
230,2017-11-29 19:30,2017-11-30 11:30,2017,11,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,56,GT2A gas control valve actuator failed and required replacement.,
231,2017-11-27 6:00,2017-11-28 9:30,2017,11,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,56,GT1 - one of the engine wiring loom failed and required replacement.,
232,2017-11-25 16:00,2017-11-26 9:30,2017,11,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,56,GT1 tripped on EGT failure requiring change-out of parts.,
233,2017-11-27 6:00,2017-11-27 6:00,2017,11,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,49.8,TES Report - constrained off MW's.,
234,2017-12-03 13:30,2017-12-03 13:30,2017,12,AURICON_PNJ_U1,AURICON,Approved,Forced,33.648,Output reduced due to ambient conditions.,
235,2017-11-29 20:30,2017-11-29 20:30,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,21.213,Plant failed to reach target due to operational issue.,
236,2017-11-29 20:00,2017-11-29 20:00,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,20.599,Plant failed to reach target due to operational issue.,
237,2017-11-29 19:30,2017-11-29 19:30,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,21.08,Plant failed to reach target due to operational issue.,
238,2017-11-29 19:00,2017-11-29 19:00,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,21.69,Plant failed to reach target due to operational issue.,
239,2017-11-29 18:30,2017-11-29 18:30,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,22.216,Plant failed to reach target due to operational issue.,
240,2017-11-29 18:00,2017-11-29 18:00,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,22.259,Plant failed to reach target due to operational issue.,
241,2017-11-29 17:30,2017-11-29 17:30,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,22.463,Plant failed to reach target due to operational issue.,
242,2017-11-29 17:00,2017-11-29 17:00,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,22.75,Plant failed to reach target due to operational issue.,
243,2017-11-29 16:30,2017-11-29 16:30,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,22.884,Plant failed to reach target due to operational issue.,
244,2017-11-29 16:00,2017-11-29 16:00,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,22.668,Plant failed to reach target due to operational issue.,
245,2017-11-29 15:30,2017-11-29 15:30,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,21.897,Plant failed to reach target due to operational issue.,
246,2017-11-29 15:00,2017-11-29 15:00,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,13.786,Plant failed to reach target due to operational issue.,
247,2017-11-29 14:30,2017-11-29 14:30,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,13.636,Plant failed to reach target due to operational issue.,
248,2017-11-29 14:00,2017-11-29 14:00,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,13.615,Plant failed to reach target due to operational issue.,
249,2017-11-29 13:30,2017-11-29 13:30,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,13.628,Plant failed to reach target due to operational issue.,
250,2017-11-29 13:00,2017-11-29 13:00,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,13.261,Plant failed to reach target due to operational issue.,
251,2017-12-04 6:30,2017-12-04 6:30,2017,12,AURICON_PNJ_U1,AURICON,Approved,Forced,133.798,Late ramp up.,
252,2017-11-27 5:30,2017-11-27 5:30,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,138.9,Late ramp up,
253,2017-11-26 13:30,2017-11-26 13:30,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,148.125,Late ramp up,
254,2017-12-06 5:00,2017-12-08 7:30,2017,12,MELK_G7,MELK,Approved,Forced,211.108,Boiler inspection,
255,2017-12-04 8:00,2017-12-05 22:30,2017,12,MELK_G7,MELK,Approved,Forced,211.108,Delayed Return To service,
256,2017-12-21 2:00,2017-12-22 13:00,2017,12,KORL_GT3,KORL,Approved,Scheduled (Planned),103.2,Lube oil Pump seal inspection,
257,2017-12-20 2:00,2017-12-21 0:30,2017,12,KORL_GT3,KORL,Approved,Scheduled (Planned),103.2,Power Turbine Borescope inspection,
258,2017-12-14 10:00,2017-12-14 14:00,2017,12,MELK_G7,MELK,Approved,Scheduled (Planned),160,FD fan  clean ,
259,2017-12-13 10:00,2017-12-13 14:30,2017,12,MELK_G7,MELK,Approved,Scheduled (Planned),160,FD fan  clean ,
260,2017-12-02 3:00,2017-12-02 4:00,2017,12,AURICON_PNJ_U1,AURICON,Approved,Forced,26.1,Communications outage,
261,2017-12-20 7:00,2017-12-20 17:00,2017,12,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),82,Pressure safety valves testing and certification,
262,2017-12-19 7:00,2017-12-19 17:00,2017,12,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),82,Pressure safety valve testing and certiification,
263,2017-12-18 7:00,2017-12-18 17:00,2017,12,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),82,Pressure safety valves testing and certification,
264,2017-12-05 18:30,2017-12-05 18:30,2017,12,AUXC_WGP,AUXC,Approved,Forced,13.38,Refinery steam & power imbalance.,
265,2017-12-05 18:00,2017-12-05 18:00,2017,12,AUXC_WGP,AUXC,Approved,Forced,15.64,Refinery steam & power imbalance.,
266,2017-12-05 17:30,2017-12-05 17:30,2017,12,AUXC_WGP,AUXC,Approved,Forced,10.24,Refinery steam & power imbalance.,
267,2017-11-23 15:00,2017-11-23 16:30,2017,11,AURICON_PNJ_U1,AURICON,Approved,Consequential,44.5,TX1 de-energised to facilitate Western Power works.,
268,2017-12-04 9:30,2017-12-04 14:00,2017,12,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),38.293,ODOM for compressor wash,
269,2017-12-01 16:00,2017-12-01 16:30,2017,12,TIWEST_COG1,TRMOS,Approved,Forced,34,Load control setting error,
270,2017-12-02 17:00,2017-12-02 17:00,2017,12,AUXC_WGP,AUXC,Approved,Forced,16.12,Refinery steam and power imbalance.,
271,2017-12-02 16:30,2017-12-02 16:30,2017,12,AUXC_WGP,AUXC,Approved,Forced,16.45,Refinery steam and power imbalance.,
272,2017-12-02 16:00,2017-12-02 16:00,2017,12,AUXC_WGP,AUXC,Approved,Forced,17.83,Refinery steam and power imbalance.,
273,2017-12-02 15:30,2017-12-02 15:30,2017,12,AUXC_WGP,AUXC,Approved,Forced,14.56,Refinery steam and power imbalance.,
274,2017-12-02 15:00,2017-12-02 15:00,2017,12,AUXC_WGP,AUXC,Approved,Forced,14.36,Refinery steam and power imbalance.,
275,2017-12-02 14:30,2017-12-02 14:30,2017,12,AUXC_WGP,AUXC,Approved,Forced,16.09,Refinery steam and power imbalance.,
276,2017-12-02 9:00,2017-12-02 9:00,2017,12,AUXC_WGP,AUXC,Approved,Forced,13.88,Refinery steam power imbalance.,
277,2017-11-23 17:00,2017-11-25 16:00,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,15.1,Output from wind farm limited.,
278,2017-11-23 15:00,2017-11-23 16:30,2017,11,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Forced,15.1,TX1 de-energised to facilitate Western Power works.,
279,2017-11-23 7:30,2017-11-23 14:30,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,15.1,Output from wind farm limited.,
280,2017-11-23 4:30,2017-11-23 7:00,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,44.65,Output from wind farm limited.,
281,2017-11-27 8:00,2017-11-27 15:30,2017,11,GRASMERE_WF1,EUCT,Approved,Consequential,13.8,FO (Western Power works),
282,2017-12-01 16:00,2017-12-01 16:30,2017,12,GRASMERE_WF1,EUCT,Approved,Consequential,13.8,FO (Western Power works),
283,2017-12-01 16:00,2017-12-01 16:30,2017,12,GRASMERE_WF1,EUCT,Approved,Consequential,21.6,FO (Western Power works),
284,2017-11-24 6:00,2017-11-24 6:30,2017,11,GRASMERE_WF1,EUCT,Approved,Consequential,13.8,FO (Western Power works),
285,2017-11-24 6:00,2017-11-24 6:30,2017,11,GRASMERE_WF1,EUCT,Approved,Consequential,21.6,FO (Western Power works),
286,2017-11-24 6:00,2017-11-24 18:30,2017,11,GRASMERE_WF1,EUCT,Cancelled By Market Participant,Forced,13.8,FO (Western Power works),
287,2017-11-24 6:00,2017-11-24 18:30,2017,11,GRASMERE_WF1,EUCT,Cancelled By Market Participant,Forced,21.6,FO (Western Power works),
288,2017-11-29 9:30,2017-11-30 0:00,2017,11,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),38.293,ODDM for the compressor wash,
289,2017-12-04 8:00,2017-12-07 7:30,2017,12,MELK_G7,MELK,Not Accepted,Scheduled (Planned),211,Major unit overhaul extension,
290,2017-11-28 8:30,2017-11-28 8:30,2017,11,MELK_G7,MELK,Approved,Forced,8.977,Turbine vibrations,
291,2017-11-21 18:30,2017-11-21 18:30,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,22.9,Unit had limited output.,
292,2017-11-21 18:00,2017-11-21 18:00,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,16.228,Unit did not reach target.,
293,2017-11-21 17:30,2017-11-21 17:30,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,16.919,Unit did not reach target.,
294,2017-11-21 17:00,2017-11-21 17:00,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,65.113,Unit did not reach target.,
295,2017-11-21 16:30,2017-11-21 16:30,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,107.768,Unit did not reach target due to unit trip.,
296,2017-11-20 15:30,2017-11-20 15:30,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,148.288,Unit did not meet target during ramp-up,
297,2017-11-21 9:00,2018-01-01 7:30,2017,11,MELK_G7,MELK,Approved,Forced,4,Turbine limitations,
298,2017-11-23 7:00,2017-11-23 7:00,2017,11,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,49.6,TES Report - constrained off MW's.,
299,2017-11-20 17:00,2017-11-20 17:00,2017,11,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,62.4,TES Report - constrained off MW's.,
300,2017-11-20 16:30,2017-11-20 16:30,2017,11,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,16.9,TES Report - constrained off MW's.,
301,2017-11-30 6:00,2017-11-30 9:00,2017,11,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,Power supply to site was removed due to fault on Western Power Network (Incident #4042475 and 4042555). Site cannot operate when Western Power network is down. Will request conversion to consequential.,
302,2017-11-28 9:30,2017-11-29 0:00,2017,11,PJRH_GT11,PJRH,Rejected,Opportunistic Maintenance (Planned),38.293,ODOM,
303,2017-11-16 23:00,2017-11-16 23:00,2017,11,PERTHENERGY_KORL_GT1,PUG,Cancelled By Market Participant,Forced,14.6,TES Report - constrained off MW's.,
304,2017-11-16 10:30,2017-11-16 10:30,2017,11,PERTHENERGY_KORL_GT1,PUG,Cancelled By Market Participant,Forced,19.2,TES Report - constrained off MW's.,
305,2017-11-16 9:30,2017-11-16 9:30,2017,11,PERTHENERGY_KORL_GT1,PUG,Cancelled By Market Participant,Forced,25.7,TES Report - constrained off MW's.,
306,2017-11-15 16:30,2017-11-15 16:30,2017,11,PERTHENERGY_KORL_GT1,PUG,Cancelled By Market Participant,Forced,25.7,TES Report - constrained off MW's,
307,2017-11-15 13:30,2017-11-15 13:30,2017,11,PERTHENERGY_KORL_GT1,PUG,Cancelled By Market Participant,Forced,14.9,TES Report - constrained off MW's,
308,2017-11-13 16:00,2017-11-13 16:00,2017,11,PERTHENERGY_KORL_GT1,PUG,Cancelled By System Management,Forced,15.4,TES Report - constrained off MW's.,
309,2017-11-28 17:30,2017-11-28 17:30,2017,11,KORL_GT3,KORL,Approved,Forced,46.24,Partial forced outage,
310,2017-11-28 17:00,2017-11-28 17:00,2017,11,KORL_GT3,KORL,Approved,Forced,54.91,Partial forced outage,
311,2017-11-25 2:00,2017-11-25 2:30,2017,11,BW1_GREENWATERS_G2,GW,Approved,Forced,41,GT1 fire protection panel instrument fault ,
312,2017-11-24 20:30,2017-11-24 21:00,2017,11,BW1_GREENWATERS_G2,GW,Approved,Forced,41,GT1 Fire protection instrument fault,
313,2017-11-28 9:30,2017-11-28 15:30,2017,11,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),38.293,ODOM,
314,2017-11-25 19:30,2017-11-27 16:30,2017,11,PJRH_GT11,PJRH,Approved,Forced,118.609,FO ,
315,2017-11-25 19:00,2017-11-25 19:00,2017,11,PJRH_GT11,PJRH,Approved,Forced,19.768,FO ,
316,2017-11-28 12:00,2017-11-28 12:00,2017,11,AUXC_WGP,AUXC,Approved,Forced,26,Incorrect nomination while gas turbine shut down.,
317,2017-11-26 13:30,2017-11-26 18:30,2017,11,AUXC_WGP,AUXC,Approved,Forced,26,Gas Turbine trip,
318,2017-11-24 9:30,2017-11-24 20:00,2017,11,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,"Power to the site was removed for unplanned pole replacement. Power was removed for longer than advised, which required attending site once power was returned to restore site.",
319,2017-11-28 8:00,2017-11-30 7:30,2017,11,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),75,ID Fan East OOS,
320,2017-11-24 10:00,2017-11-24 15:00,2017,11,MUNDARING_GT1,MUND,Approved,Opportunistic Maintenance (Planned),37.2,ODOM,
321,2017-11-23 15:00,2017-11-23 18:00,2017,11,MUNDARING_GT1,MUND,Approved,Opportunistic Maintenance (Planned),38.2,ODOM,
322,2017-11-23 9:00,2017-11-23 18:00,2017,11,MUNDARING_GT1,MUND,Approved,Opportunistic Maintenance (Planned),37.2,ODOM,
323,2017-11-23 14:00,2017-11-23 14:00,2017,11,AUXC_WGP,AUXC,Approved,Forced,8.12,Refinery issues steam power balance,
324,2017-11-23 13:30,2017-11-23 13:30,2017,11,AUXC_WGP,AUXC,Approved,Forced,10.23,Refinery issues steam power balance,
325,2017-11-23 13:00,2017-11-23 13:00,2017,11,AUXC_WGP,AUXC,Approved,Forced,9.76,Refinery issues steam power balance,
326,2017-11-24 0:30,2017-11-24 0:30,2017,11,AUXC_WGP,AUXC,Approved,Forced,9.65,Refinery issues steam power balance,
327,2017-11-24 0:00,2017-11-24 0:00,2017,11,AUXC_WGP,AUXC,Approved,Forced,8.57,Refinery issues steam power balance,
328,2017-11-23 11:30,2017-11-23 11:30,2017,11,AUXC_WGP,AUXC,Approved,Forced,9.37,Refinery issues steam power balance,
329,2017-11-23 11:00,2017-11-23 11:00,2017,11,AUXC_WGP,AUXC,Approved,Forced,8.91,Refinery issues steam power balance,
330,2017-11-16 9:00,2017-11-16 9:00,2017,11,AURICON_PNJ_U1,AURICON,Approved,Forced,125.274,Unit slow to ramp on start up,
331,2017-11-22 10:30,2017-11-22 18:00,2017,11,MUNDARING_GT1,MUND,Approved,Opportunistic Maintenance (Planned),37.2,ODOM,
332,2017-11-23 9:30,2017-11-23 15:00,2017,11,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),37.2,ODOM,
333,2017-11-22 9:30,2017-11-22 15:00,2017,11,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),37.2,ODOM,
334,2017-12-01 6:00,2017-12-05 0:30,2017,12,PJRH_GT11,PJRH,Approved,Scheduled (Planned),118.609,PAM,
335,2017-11-21 1:00,2017-11-21 1:00,2017,11,BW1_GREENWATERS_G2,GW,Approved,Forced,26.678,Operational Issues caused real time forced outage.,
336,2017-11-21 12:30,2017-11-21 12:30,2017,11,BW1_GREENWATERS_G2,GW,Approved,Forced,28.071,Operational Issues caused real time forced outage.,
337,2017-11-18 19:30,2017-11-18 19:30,2017,11,TIWEST_COG1,TRMOS,Approved,Forced,20.72,Deviation from resource plan,
338,2017-11-16 3:30,2017-11-16 3:30,2017,11,TIWEST_COG1,TRMOS,Approved,Forced,21.72,Deviation from resource plan,
339,2017-11-16 10:30,2017-11-16 10:30,2017,11,TIWEST_COG1,TRMOS,Approved,Forced,19.42,Deviation from resource plan,
340,2017-11-16 9:00,2017-11-16 9:30,2017,11,TIWEST_COG1,TRMOS,Approved,Forced,25.25,Deviation from resource plan,
341,2017-11-13 20:00,2017-11-13 20:00,2017,11,TIWEST_COG1,TRMOS,Approved,Forced,19.21,Deviation from resource plan,
342,2017-11-14 0:30,2017-11-14 0:30,2017,11,TIWEST_COG1,TRMOS,Approved,Forced,19.6,Deviation from resource plan,
343,2017-11-20 23:30,2017-11-20 23:30,2017,11,BW1_GREENWATERS_G2,GW,Approved,Forced,41,fire protection fault,
344,2017-11-16 9:00,2017-11-16 13:30,2017,11,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),82,Starter motor & fire suppressant maintenance,
345,2017-11-12 12:00,2017-11-14 16:30,2017,11,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,56,"GT2 unavailable with ""B unit"" having lube oil issues. ",
346,2017-11-18 4:30,2017-11-18 4:30,2017,11,PERTHENERGY_KORL_GT1,PUG,Approved,Forced,41.4,TES Report - constrained off MW's.,
347,2017-12-11 8:00,2017-12-13 17:00,2017,12,TESLA_PICTON_G1,TSLA_MGT,Cancelled By Market Participant,Scheduled (Planned),80,EMD model validation and performance tests,
348,2017-11-09 9:00,2017-11-10 17:00,2017,11,COLLGAR_WF1,COLLGAR,Approved,Forced,52,T211 isolated for the repair at CB221 HV termination,
349,2017-11-09 3:30,2017-11-09 8:30,2017,11,COLLGAR_WF1,COLLGAR,Approved,Forced,106,"Transformer Outage - CB221 Phase C, Row 2 HV termination failure",
